tract_id,COUNTY,svi,population,lat,lon,flood_days,nearest_station,elevation_m,impervious_frac,river_dist_mi,low_lying_norm,svi_norm,tidal_c,storm_c,river_c,sc_A,in50_A,sc_B,in50_B,sc_C,in50_C,sc_D,in50_D,sc_E,in50_E,n50,mean_rank
48201422702,Harris County,0.5469,3088,29.698989,-95.5093677,10.667,"Morgans Point, TX",26.0,0.48534375510204075,0.931898222804941,0.6790123456790124,0.5472283370022014,0.3395061728395062,0.6102699493530613,0.9598619751458071,0.42259503850458424,0,0.6245352929675521,0,0.6482771493535742,0,0.6503042782893356,0,0.6116508003066603,0,0,578.2
48201422800,Harris County,0.9619,5360,29.6900285,-95.517789,10.667,"Morgans Point, TX",22.0,0.5087620408163265,0.4130848867225996,0.7283950617283951,0.9624774864918951,0.36419753086419754,0.6397160396479451,0.9828982512798417,0.6035095131152766,0,0.8147897526078034,0,0.8386655576492215,0,0.7655605079797727,0,0.8394043749218186,0,0,117.6
48201422900,Harris County,0.9596,3256,29.6820045,-95.5298306,10.667,"Morgans Point, TX",25.0,0.5928529795918368,0.06074751538207728,0.691358024691358,0.9601761056633981,0.345679012345679,0.7454517628505497,0.998542685248771,0.5914778496727666,0,0.8460641255689036,1,0.8852649608887283,1,0.808026798870739,0,0.8650827889179861,1,3,79.8
48201423001,Harris County,0.7977,3253,29.685675,-95.509302,10.667,"Morgans Point, TX",21.0,0.6443067755102041,0.04232398158450991,0.7407407407407407,0.7981789073444067,0.37037037037037035,0.8101496292576758,0.9993607243823258,0.5414937851599849,0,0.8094994465647611,0,0.8557545666527765,0,0.8132729596382126,0,0.8076126900280354,0,0,162.8
48201423002,Harris County,0.9392,2854,29.6760958,-95.5215429,10.667,"Morgans Point, TX",22.0,0.27355763265306127,0.5313602261880511,0.7283950617283951,0.9397638583149891,0.36419753086419754,0.3439706411576843,0.977646606439046,0.5944240618445142,0,0.7114944729675368,0,0.6936379541366198,0,0.6354046778517193,0,0.7495393705254454,0,0,370.4
48201423100,Harris County,0.9145,2705,29.6647245,-95.5494555,10.667,"Morgans Point, TX",21.0,0.44014253061224484,1.0559529170942472,0.7407407407407407,0.9150490294176507,0.37037037037037035,0.553434049663192,0.9543537162121583,0.5882418339892825,0,0.7618105770312209,0,0.7752864480965462,0,0.7107310929024111,0,0.7873503190956259,0,0,235.6
48201423201,Harris County,0.5646,2957,29.6609302,-95.5426618,10.667,"Morgans Point, TX",25.0,0.3880364897959183,1.3714391098625691,0.691358024691358,0.5649389633780268,0.345679012345679,0.487916052252712,0.9403455430453589,0.43338299275861814,0,0.5891472418871899,0,0.5965754673953463,0,0.5972166680569109,0,0.5851125288023293,0,0,667.8
48201423203,Harris County,0.9132,2145,29.6608837,-95.532177,10.667,"Morgans Point, TX",24.0,0.46131706122448973,1.4703073594876788,0.7037037037037037,0.9137482489493697,0.35185185185185186,0.5800588482486662,0.935955609053972,0.576610410690859,0,0.7580689997672048,0,0.7784869024272905,0,0.7061759167064832,0,0.7840155412975656,0,0,251.0
48201423204,Harris County,0.9482,4402,29.6684916,-95.5318167,10.667,"Morgans Point, TX",24.0,0.5338976326530612,0.951670582199873,0.7037037037037037,0.9487692615569342,0.35185185185185186,0.6713214661027231,0.9589840456494637,0.5906188157338849,0,0.8078496519549276,0,0.8393218890167534,0,0.7608764487542586,0,0.831336253555262,0,0,133.2
48201423301,Harris County,0.71,4738,29.6704175,-95.5186283,10.667,"Morgans Point, TX",26.0,0.41879934693877546,0.9482168704271473,0.6790123456790124,0.7104262557534521,0.3395061728395062,0.5265971871662123,0.9591373968695472,0.4878742060050846,0,0.6633987227190039,0,0.6752687577992698,0,0.647722878374188,0,0.671236644891412,0,0,495.8
48201423303,Harris County,0.4035,1330,29.6601449,-95.51088,10.667,"Morgans Point, TX",23.0,0.6590959183673469,1.714371238195146,0.7160493827160495,0.4037422453472084,0.3580246913580247,0.8287454582294655,0.9251187193419536,0.37631171295369814,0,0.6304438385153752,0,0.686727137460308,0,0.7060110362380977,0,0.5926602396540142,0,0,543.0
48201423304,Harris County,0.8111,3557,29.6607543,-95.5203499,10.667,"Morgans Point, TX",24.0,0.4600890612244898,1.584424617090454,0.7037037037037037,0.8115869521713028,0.35185185185185186,0.5785147643083093,0.9308885907740505,0.5357458919796323,0,0.7151352553964401,0,0.7357645745828203,0,0.6829846898048193,0,0.7312105381922506,0,0,373.0
48201423401,Harris County,0.9454,5196,29.6497861,-95.5163885,10.667,"Morgans Point, TX",25.0,0.41180636734693876,1.6794863680264729,0.691358024691358,0.9459675805483291,0.345679012345679,0.5178042331898293,0.9266676723973506,0.585794439626739,0,0.746632394906217,0,0.759488476869385,0,0.680187333025513,0,0.779854925846569,0,0,279.2
48201423402,Harris County,0.6796,4587,29.6485541,-95.5296515,10.667,"Morgans Point, TX",23.0,0.4164679183673469,1.7301599417901632,0.7160493827160495,0.6800080048028817,0.3580246913580247,0.5236656550691179,0.9244176715651949,0.4868180167359675,0,0.6452430178466537,0,0.6580750603095671,0,0.6336546888612444,0,0.6510371823393584,0,0,534.2
48201423500,Harris County,0.2329,2163,29.6509447,-95.5411795,10.667,"Morgans Point, TX",24.0,0.5167264489795919,2.013855913715131,0.7037037037037037,0.2330398238943366,0.35185185185185186,0.6497304653314511,0.9118210432735512,0.30432704066884575,0,0.5000383869821805,0,0.5324488825590092,0,0.5890379080114618,0,0.4555386264675399,0,0,855.2
48201423600,Harris County,0.6982,6950,29.6337489,-95.520956,10.667,"Morgans Point, TX",24.0,0.5139389387755102,0.6317294333638369,0.7037037037037037,0.6986191715029019,0.35185185185185186,0.6462254574000965,0.9731900271434657,0.4905587797122719,0,0.7043811186839402,0,0.7310639792902023,0,0.7063017677442862,0,0.7034207941537671,0,0,398.0
48201430101,Harris County,0.3357,3214,29.7802489,-95.4638738,10.667,"Morgans Point, TX",27.0,0.46119387755102037,1.33125663996983,0.6666666666666667,0.33590154092455476,0.33333333333333337,0.5799039574246285,0.9421297193720248,0.33436061636982195,0,0.5230181292387396,0,0.5444655051981686,0,0.5853903253434679,0,0.4918320311863754,0,0,812.6
48201430102,Harris County,0.271,2512,29.7763851,-95.4703505,10.667,"Morgans Point, TX",27.0,0.24703591836734692,1.037010965310842,0.6666666666666667,0.27116269761857115,0.33333333333333337,0.31062230801492785,0.9551947740675617,0.3084650790474285,0,0.41692870978943264,0,0.3988577481659256,0,0.46551738051305314,0,0.3926343744276224,0,0,1017.4
48201430200,Harris County,0.3811,1475,29.7759823,-95.4847472,10.667,"Morgans Point, TX",29.0,0.33862930612244896,0.941582495603682,0.6419753086419753,0.38132879727836705,0.32098765432098764,0.4257915906497265,0.9594319754391039,0.3451241115039394,0,0.4945043826742608,0,0.49354977503006736,0,0.5322295778062253,0,0.4756417851082785,0,0,887.6
48201430300,Harris County,0.0429,4383,29.7726912,-95.4980795,10.667,"Morgans Point, TX",26.0,0.3373022857142857,0.6687641875827602,0.6790123456790124,0.042925755453271965,0.3395061728395062,0.42412299871098813,0.9715456152415175,0.2208740058850125,0,0.36820854608097725,0,0.36440654668360123,0,0.47663614295687906,0,0.3139947476430264,0,0,1101.4
48201430400,Harris County,0.0209,3114,29.7565146,-95.5154397,10.667,"Morgans Point, TX",32.0,0.30799763265306124,0.5610585565281682,0.6049382716049383,0.02091254752851711,0.30246913580246915,0.3872754057390284,0.9763279453891957,0.18984650049288834,0,0.3377747587310107,0,0.3314651279682058,0,0.44339549579850857,0,0.2849643901972618,0,0,1139.8
48201430500,Harris County,0.2204,2320,29.7798455,-95.5191678,10.667,"Morgans Point, TX",28.0,0.49545485714285714,1.0557529286490708,0.654320987654321,0.220532319391635,0.3271604938271605,0.6229836222199459,0.9543625960707246,0.2845092240529503,0,0.4922508006423032,0,0.5193260411058174,0,0.5828236277258594,0,0.44696438710052516,0,0,882.6
48201430600,Harris County,0.0826,3834,29.7647541,-95.5317578,10.667,"Morgans Point, TX",36.0,0.30574024489795915,0.07989750368999728,0.5555555555555556,0.08264958975385232,0.2777777777777778,0.3844369723678465,0.9976923901851246,0.1997265025682076,0,0.36053986814431616,0,0.35410882004836136,0,0.45316996094113743,0,0.3142248217459055,0,0,1116.2
48201430700,Harris County,0.4142,3919,29.7770812,-95.5388154,10.667,"Morgans Point, TX",27.0,0.5341597551020408,0.7769881245567444,0.6666666666666667,0.41444866920152096,0.33333333333333337,0.6716510581742837,0.9667402713479493,0.3657794676806084,0,0.5908560575326127,0,0.6232920924039189,0,0.6496585203096432,0,0.5614548261440974,0,0,653.4
48201430800,Harris County,0.1534,6552,29.77607,-95.5529434,10.667,"Morgans Point, TX",26.0,0.46713395918367345,0.6345539579317615,0.6790123456790124,0.15349209525715432,0.3395061728395062,0.5873730003019807,0.973064613004374,0.2651005418065654,0,0.46400654921016005,0,0.48335813287736484,0,0.5675113671944954,0,0.41225414021799245,0,0,944.8
48201430900,Harris County,0.2387,5264,29.7579315,-95.5432078,10.667,"Morgans Point, TX",33.0,0.32965224489795913,0.5718152872071806,0.5925925925925926,0.23884330598359016,0.2962962962962963,0.41450385769505615,0.9758503265598643,0.27331510017121385,0,0.4313878205528032,0,0.4295280780467787,0,0.49556932540920756,0,0.39929706812460103,0,0,1008.8
48201431001,Harris County,0.0867,2291,29.7422707,-95.5481493,10.667,"Morgans Point, TX",29.0,0.32025616326530615,1.677692551659674,0.6419753086419753,0.08675205123073845,0.32098765432098764,0.4026892495914229,0.9267473211771436,0.22729341308488796,0,0.35921277103091614,0,0.3577475273719488,0,0.45003301096430876,0,0.3138026510642199,0,0,1108.4
48201431002,Harris County,0.1432,3046,29.7528957,-95.5501778,10.667,"Morgans Point, TX",34.0,0.33349061224489795,0.9504221743904665,0.5802469135802469,0.14328597158294978,0.29012345679012347,0.41933021060840997,0.9590394772758797,0.231388462707254,0,0.3874817761623881,0,0.38826825200512294,0,0.46888037768886764,0,0.3467824753991484,0,0,1079.4
48201431101,Harris County,0.3596,4952,29.7441598,-95.5356583,10.667,"Morgans Point, TX",28.0,0.5519684081632653,1.4858885205990728,0.654320987654321,0.35981588953372023,0.3271604938271605,0.6940436112615996,0.935263776549123,0.3402226521097844,0,0.5642276869982233,0,0.6030645598787069,0,0.6323649528197244,0,0.5301590540874728,0,0,717.4
48201431102,Harris County,0.9325,4309,29.7414554,-95.5283396,10.667,"Morgans Point, TX",27.0,0.45292595918367345,1.6393286382798808,0.6666666666666667,0.933059835901541,0.33333333333333337,0.5695078988161578,0.9284507502155577,0.5732239343606165,0,0.7543461431992176,0,0.7754760657121977,0,0.6947749122984432,0,0.7841317586496048,0,0,267.4
48201431203,Harris County,0.5332,2387,29.74153,-95.5088059,10.667,"Morgans Point, TX",24.0,0.5219322448979592,1.5425070161382568,0.7037037037037037,0.5335201120672404,0.35185185185185186,0.6562762193007722,0.9327498101438199,0.42451915593800726,0,0.6288298222452773,0,0.6603910572395089,0,0.6605997256379562,0,0.6129448705489378,0,0,559.4
48201431204,Harris County,0.3496,2853,29.745188,-95.5037723,10.667,"Morgans Point, TX",24.0,0.5460917551020408,1.267644929056478,0.7037037037037037,0.349809885931559,0.35185185185185186,0.6866543233015949,0.9449541975341008,0.3510350654837347,0,0.568673733824199,0,0.6035279068614148,0,0.6416283497884123,0,0.5321964258420923,0,0,700.0
48201431205,Harris County,0.651,2617,29.7393055,-95.5184834,10.667,"Morgans Point, TX",26.0,0.6399000816326531,1.741194599606592,0.6790123456790124,0.6513908345007005,0.3395061728395062,0.8046086640733147,0.9239277122545432,0.4642600375039839,0,0.7157797032947928,0,0.7702995385579497,0,0.7372426595594903,0,0.7050482251624441,0,0,362.0
48201431206,Harris County,0.4347,1862,29.7408525,-95.5140448,10.667,"Morgans Point, TX",23.0,0.5020988571428572,1.6132454696128145,0.7160493827160495,0.43496097658595156,0.3580246913580247,0.6313377701838963,0.9296088913697584,0.38879920544919544,0,0.5825495881459937,0,0.6102957855835913,0,0.631745791999341,0,0.55795148621932,0,0,672.2
48201431302,Harris County,0.1489,4834,29.7436384,-95.4905071,10.667,"Morgans Point, TX",25.0,0.5813657959183673,1.322129955085866,0.691358024691358,0.14898939363618172,0.345679012345679,0.7310078085914831,0.9425349611392525,0.2670031648618801,0,0.49953859117492727,0,0.5414504500381326,0,0.6163883236878426,0,0.4411137249184697,0,0,856.0
48201431303,Harris County,0.3714,1274,29.7405491,-95.4988604,10.667,"Morgans Point, TX",25.0,0.7447858775510203,1.564513765751947,0.691358024691358,0.37162297378427056,0.345679012345679,0.9364917854488025,0.9317726695700219,0.35605659692111563,0,0.649538457617024,0,0.7216735647587327,0,0.7421769522279419,0,0.6032192103115651,0,0,497.4
48201431304,Harris County,0.4313,3247,29.7460547,-95.4980367,10.667,"Morgans Point, TX",25.0,0.6414428571428571,1.1813308971188416,0.691358024691358,0.43155893536121676,0.345679012345679,0.8065485459046517,0.948786700933053,0.3800309815518941,0,0.6381668428223338,0,0.6903198866439706,0,0.707036145309373,0,0.6037321915788143,0,0,531.2
48201431401,Harris County,0.1442,2437,29.744466,-95.4839917,10.667,"Morgans Point, TX",23.0,0.7240850612244898,1.2291289382051767,0.7160493827160495,0.1442865719431659,0.3580246913580247,0.910462633948743,0.9466643790948264,0.2725294435920812,0,0.558982066056712,0,0.6250846240147148,0,0.697213897427894,0,0.4898661503711209,0,0,702.6
48201431403,Harris County,0.2237,1840,29.7442275,-95.478412,10.667,"Morgans Point, TX",25.0,0.6185145306122448,1.2185525989246069,0.691358024691358,0.22383430058034823,0.345679012345679,0.7777185289867553,0.9471339882108799,0.2969411276395467,0,0.5455361220102861,0,0.593718169225057,0,0.652770062486932,0,0.4919191517719631,0,0,749.8
48201431404,Harris County,0.1266,2146,29.7436083,-95.481055,10.667,"Morgans Point, TX",24.0,0.6792902040816327,1.275523560217369,0.7037037037037037,0.126676005603362,0.35185185185185186,0.8541376994822397,0.9446043716711979,0.2617815133524559,0,0.5317317357067657,0,0.5905024591463468,0,0.6667503124079004,0,0.46422244735619844,0,0,772.4
48201431503,Harris County,0.0376,2340,29.7528951,-95.4981534,10.667,"Morgans Point, TX",24.0,0.6043147755102041,0.7118494631811358,0.7037037037037037,0.03762257354412648,0.35185185185185186,0.7598637946137409,0.9696325489477906,0.2261601405287617,0,0.4744369668936636,0,0.5176301565871771,0,0.6200417646768427,0,0.4016345680020741,0,0,914.6
48201431504,Harris County,0.075,2372,29.7538102,-95.4905097,10.667,"Morgans Point, TX",25.0,0.5593024489795919,0.6204794158802489,0.691358024691358,0.07504502701620973,0.345679012345679,0.7032654147163323,0.9736895488235011,0.2374254182138913,0,0.47102883572565946,0,0.5063301115956689,0,0.6030234386288095,0,0.40503153427408456,0,0,925.8
48201431505,Harris County,0.2174,1316,29.754609,-95.4842534,10.667,"Morgans Point, TX",23.0,0.668464081632653,0.550415505217403,0.7160493827160495,0.2175305183109866,0.3580246913580247,0.8405249618521042,0.9768005166433481,0.3018270221392095,0,0.5758220613095857,0,0.6293828345077319,0,0.6952525756424521,0,0.5161068041431526,0,0,670.2
48201431506,Harris County,0.0564,2738,29.7562729,-95.4799066,10.667,"Morgans Point, TX",25.0,0.5967764081632653,0.4061480199736555,0.691358024691358,0.056433860316189716,0.345679012345679,0.7503850715217875,0.9832062610529526,0.2299809515338833,0,0.4813111299041689,0,0.5225220020310513,0,0.6229368864334953,0,0.4104982516395057,0,0,901.6
48201431600,Harris County,0.3167,3324,29.764816,-95.4842774,10.667,"Morgans Point, TX",26.0,0.3672177142857143,0.20234174373286745,0.6790123456790124,0.31689013408044825,0.3395061728395062,0.46173857918821615,0.9922556384124178,0.330459757335883,0,0.4960497762183753,0,0.49584837899043477,0,0.5557696569310177,0,0.4661898358620541,0,0,884.0
48201431701,Harris County,0.0231,1895,29.762256,-95.4622848,10.667,"Morgans Point, TX",26.0,0.42417967346938773,0.1589102847220302,0.6790123456790124,0.023113868320992596,0.3395061728395062,0.5333623954640905,0.9941840758929047,0.21294925103210072,0,0.4015605764559854,0,0.41141000905751174,0,0.5277094791676498,0,0.3384861251001533,0,0,1060.6
48201431702,Harris County,0.0972,2669,29.7567464,-95.4704788,10.667,"Morgans Point, TX",26.0,0.4248582040816326,0.32035650088295814,0.6790123456790124,0.09725835501300781,0.3395061728395062,0.5342155780548135,0.9870155639106146,0.24260704570890682,0,0.42924172016143286,0,0.4398234880297044,0,0.5399028418775746,0,0.37391115930336205,0,0,1013.0
48201431801,Harris County,0.2499,3465,29.743985,-95.4725696,10.667,"Morgans Point, TX",28.0,0.5460762448979591,1.2071231777408131,0.654320987654321,0.25005003001801085,0.3271604938271605,0.6866348208121534,0.9476414757485563,0.29631630830350064,0,0.5218765745501597,0,0.5586023937507736,0,0.6124854227275426,0,0.47657215046146817,0,0,813.0
48201431803,Harris County,0.3322,2298,29.745855,-95.4654037,10.667,"Morgans Point, TX",21.0,0.6184306122448978,1.048834729037326,0.7407407407407407,0.3323994396637983,0.37037037037037035,0.7776130102544089,0.9546697769882583,0.35518199808774154,0,0.5990160075215539,0,0.6444377211890303,0,0.6878881968074726,0,0.5545799128785946,0,0,616.2
